Order_ID,Order_Date,Warehouse_ID,Product_ID,Product_Category,Units_Ordered,Unit_Cost,Total_sales,Transport_Mode,Distance_km,Delivery_Time_days,Stock_Availability,Delivery_Status
O14249,2023-02-04,WH-005,P72567,Apparel,4,285.29,1141.16,Sea,630,4,No,Delayed
O14250,2023-03-30,WH-003,P24401,Furniture,16,189.3,3028.8,Road,169,4,No,Delayed
O14251,2023-12-30,WH-006,P20832,Groceries,39,434.9,16961.1,Rail,1979,8,Yes,Delayed
O14252,2023-11-04,WH-004,P79012,Groceries,50,450.12,22506.0,Air,398,15,Yes,Delayed
O14253,2023-08-03,WH-006,P23769,Automotive,14,176.06,2464.84,Sea,1779,10,No,Cancelled
O14254,2023-04-02,WH-006,P62023,Furniture,18,308.35,5550.3,Air,744,15,No,Delayed
O14255,2023-07-19,WH-005,P86491,Toys,1,413.41,413.41,Rail,958,7,Yes,Delayed
O14256,2023-08-16,WH-002,P76112,Electronics,20,365.02,7300.4,Sea,1970,5,No,On-Time
O14257,2023-04-30,WH-007,P14613,Automotive,43,74.92,3221.56,Road,1176,7,Yes,On-Time
O14258,2023-09-29,WH-007,P51712,Groceries,28,365.37,10230.36,Road,1813,5,Yes,Delayed
O14259,2023-01-15,WH-006,P79520,Furniture,12,285.08,3420.96,Sea,128,7,Yes,Delayed
O14260,2023-09-02,WH-002,P67108,Toys,6,5.82,34.92,Road,851,9,Yes,On-Time
O14261,2023-03-28,WH-007,P44444,Furniture,37,337.46,12486.019999999999,Road,1845,11,No,Delayed
O14262,2023-04-01,WH-005,P74839,Toys,26,7.67,199.42,Sea,721,1,Yes,On-Time
O14263,2023-03-09,WH-003,P87568,Toys,13,488.84,6354.92,Rail,732,2,Yes,Cancelled
O14264,2023-10-12,WH-005,P93993,Furniture,28,270.52,7574.5599999999995,Rail,867,5,No,Delayed
O14265,2023-02-05,WH-002,P18268,Apparel,37,68.73,2543.01,Sea,1076,13,Yes,On-Time
O14266,2023-02-23,WH-007,P88954,Apparel,7,188.65,1320.55,Road,1649,13,Yes,Cancelled
O14267,2023-07-29,WH-010,P76913,Toys,20,401.99,8039.8,Sea,1726,4,Yes,Cancelled
O14268,2023-09-03,WH-002,P98438,Automotive,36,441.41,15890.76,Rail,89,11,Yes,Cancelled
O14269,2023-07-08,WH-007,P12937,Electronics,21,87.28,1832.88,Air,1033,14,No,Cancelled
O14270,2023-10-09,WH-002,P39738,Groceries,28,291.74,8168.72,Sea,353,1,Yes,Delayed
O14271,2023-02-01,WH-001,P62913,Groceries,3,424.78,1274.34,Air,1920,3,No,Delayed
O14272,2023-09-05,WH-007,P90304,Furniture,42,407.17,17101.14,Air,1432,2,Yes,Cancelled
O14273,2023-10-02,WH-003,P88918,Furniture,29,38.4,1113.6,Sea,1029,11,No,Delayed
O14274,2023-12-17,WH-004,P67108,Groceries,11,64.85,713.3499999999999,Air,951,8,No,On-Time
O14275,2023-11-02,WH-004,P33494,Groceries,25,223.8,5595.0,Rail,1615,12,Yes,Cancelled
O14276,2023-10-04,WH-007,P87331,Electronics,23,91.03,2093.69,Rail,1861,10,Yes,Cancelled
O14277,2023-05-13,WH-004,P66850,Automotive,46,381.28,17538.879999999997,Air,1100,6,No,On-Time
O14278,2023-04-14,WH-004,P22206,Toys,44,385.96,16982.239999999998,Rail,686,8,Yes,On-Time
O14279,2023-02-20,WH-002,P86584,Automotive,17,409.51,6961.67,Road,1952,7,Yes,Delayed
O14280,2023-06-07,WH-009,P35772,Automotive,23,414.09,9524.07,Air,1856,9,Yes,Delayed
O14281,2023-09-25,WH-008,P30160,Automotive,16,455.78,7292.48,Air,1043,8,No,Cancelled
O14282,2023-12-22,WH-004,P34781,Automotive,20,162.84,3256.8,Rail,401,7,Yes,On-Time
O14283,2023-02-04,WH-006,P58140,Groceries,37,145.46,5382.02,Sea,1923,12,Yes,Cancelled
O14284,2023-01-17,WH-008,P14323,Groceries,17,275.74,4687.58,Sea,224,12,No,Delayed
O14285,2023-08-05,WH-005,P34764,Furniture,39,114.74,4474.86,Rail,1462,9,Yes,On-Time
O14286,2023-05-08,WH-001,P74497,Electronics,4,418.43,1673.72,Road,782,15,Yes,On-Time
O14287,2023-08-29,WH-001,P64259,Toys,15,374.67,5620.05,Air,1736,10,No,On-Time
O14288,2023-01-15,WH-010,P36856,Furniture,1,455.01,455.01,Air,1550,8,Yes,Cancelled
O14289,2023-08-18,WH-003,P49270,Electronics,20,209.42,4188.4,Sea,1185,3,No,On-Time
O14290,2023-09-27,WH-002,P78092,Toys,39,328.57,12814.23,Road,852,11,No,Delayed
O14291,2023-03-16,WH-008,P46444,Furniture,32,134.97,4319.04,Rail,958,14,No,Cancelled
O14292,2023-08-18,WH-005,P41502,Toys,10,472.46,4724.599999999999,Air,412,1,No,Cancelled
O14293,2023-01-08,WH-007,P42410,Furniture,26,426.76,11095.76,Rail,1949,9,No,On-Time
O14294,2023-12-16,WH-003,P52517,Groceries,48,115.14,5526.72,Rail,199,2,Yes,Cancelled
O14295,2023-01-11,WH-002,P39497,Electronics,43,482.05,20728.15,Sea,1923,12,No,On-Time
O14296,2023-08-13,WH-002,P89516,Groceries,7,84.61,592.27,Road,1471,3,No,Delayed
O14297,2023-07-19,WH-007,P76642,Automotive,42,81.16,3408.72,Road,1837,4,Yes,Delayed
O14298,2023-08-25,WH-001,P61469,Groceries,45,131.14,5901.299999999999,Road,739,10,No,Delayed
O14299,2023-02-21,WH-006,P84348,Groceries,25,205.77,5144.25,Rail,899,14,Yes,Cancelled
O14300,2023-10-02,WH-010,P75312,Toys,26,390.22,10145.720000000001,Air,1288,2,No,Delayed
O14301,2023-05-02,WH-002,P21283,Apparel,42,416.87,17508.54,Road,377,14,No,Cancelled
O14302,2023-05-27,WH-008,P59234,Automotive,18,214.81,3866.58,Sea,1305,4,No,Delayed
O14303,2023-12-14,WH-002,P27837,Apparel,14,472.93,6621.02,Road,173,14,Yes,Delayed
O14304,2023-03-07,WH-005,P89240,Automotive,24,40.14,963.36,Sea,1159,8,Yes,On-Time
O14305,2023-11-12,WH-006,P27257,Toys,14,392.69,5497.66,Road,422,7,Yes,Delayed
O14306,2023-09-25,WH-005,P99205,Apparel,24,149.02,3576.4800000000005,Rail,1818,13,Yes,Cancelled
O14307,2023-08-28,WH-003,P72539,Automotive,46,175.65,8079.900000000001,Air,1784,11,No,Cancelled
O14308,2023-07-30,WH-009,P17579,Furniture,37,429.95,15908.15,Sea,790,2,Yes,Delayed
O14309,2023-08-04,WH-004,P60198,Furniture,5,454.84,2274.2,Sea,1990,12,Yes,On-Time
O14310,2023-01-03,WH-002,P63851,Groceries,6,481.81,2890.86,Sea,1269,8,Yes,Delayed
O14311,2023-11-29,WH-006,P18909,Toys,17,389.56,6622.52,Rail,1021,3,No,On-Time
O14312,2023-06-29,WH-004,P66123,Groceries,4,231.85,927.4,Sea,1856,2,Yes,On-Time
O14313,2023-04-23,WH-001,P88207,Electronics,14,26.63,372.82,Road,1370,1,No,Cancelled
O14314,2023-10-14,WH-002,P58335,Furniture,13,301.66,3921.5800000000004,Road,1736,8,No,Cancelled
O14315,2023-08-27,WH-001,P89388,Apparel,9,444.48,4000.32,Sea,1217,7,Yes,Cancelled
O14316,2023-10-13,WH-009,P29245,Electronics,20,380.71,7614.2,Sea,1238,14,Yes,Delayed
O14317,2023-09-04,WH-005,P77855,Groceries,44,209.66,9225.039999999999,Road,1119,13,Yes,On-Time
O14318,2023-10-22,WH-007,P48743,Apparel,2,186.32,372.64,Road,241,4,Yes,On-Time
O14319,2023-08-28,WH-010,P64345,Apparel,24,360.01,8640.24,Road,1061,5,Yes,On-Time
O14320,2023-07-01,WH-004,P30936,Electronics,36,41.5,1494.0,Sea,267,9,No,Delayed
O14321,2023-02-19,WH-005,P56989,Apparel,11,256.44,2820.84,Road,715,7,No,On-Time
O14322,2023-03-01,WH-006,P50973,Groceries,41,342.04,14023.640000000001,Air,1786,12,No,On-Time
O14323,2023-05-30,WH-005,P96266,Groceries,8,162.55,1300.4,Road,370,4,No,Delayed
O14324,2023-06-09,WH-002,P46017,Furniture,27,493.14,13314.779999999999,Sea,989,11,Yes,Cancelled
O14325,2023-04-03,WH-008,P22089,Automotive,10,494.27,4942.7,Road,142,13,No,Cancelled
O14326,2023-05-07,WH-005,P21846,Electronics,38,9.02,342.76,Sea,202,4,Yes,Cancelled
O14327,2023-07-28,WH-005,P41803,Automotive,25,422.87,10571.75,Road,961,11,No,On-Time
O14328,2023-11-01,WH-010,P73337,Apparel,49,493.7,24191.3,Sea,105,6,No,Cancelled
O14329,2023-10-26,WH-008,P71173,Automotive,50,353.24,17662.0,Road,684,9,Yes,Cancelled
O14330,2023-02-01,WH-008,P39777,Toys,30,295.52,8865.599999999999,Air,500,13,Yes,Delayed
O14331,2023-05-18,WH-001,P18562,Apparel,34,469.98,15979.32,Rail,1790,9,Yes,Cancelled
O14332,2023-10-04,WH-009,P78237,Electronics,39,360.83,14072.369999999999,Sea,657,5,No,Delayed
O14333,2023-08-04,WH-007,P96921,Apparel,45,363.78,16370.099999999999,Rail,326,13,Yes,Cancelled
O14334,2023-04-05,WH-006,P26462,Apparel,40,425.7,17028.0,Rail,1904,2,No,Cancelled
O14335,2023-10-26,WH-008,P49221,Groceries,16,109.9,1758.4,Road,1061,1,Yes,Cancelled
O14336,2023-10-23,WH-007,P69033,Apparel,16,314.94,5039.04,Rail,1965,6,No,Cancelled
O14337,2023-05-08,WH-010,P49580,Apparel,37,25.3,936.1,Sea,1639,11,No,Cancelled
O14338,2023-05-01,WH-010,P67826,Electronics,46,181.46,8347.16,Air,1454,4,Yes,On-Time
O14339,2023-11-27,WH-002,P56666,Automotive,39,320.06,12482.34,Air,1857,4,Yes,On-Time
O14340,2023-08-04,WH-009,P22651,Automotive,41,408.5,16748.5,Sea,1617,2,No,On-Time
O14341,2023-05-12,WH-003,P53458,Toys,19,180.84,3435.96,Road,1060,12,Yes,Cancelled
O14342,2023-07-25,WH-010,P55577,Apparel,33,123.18,4064.94,Rail,1816,12,Yes,Cancelled
O14343,2023-02-19,WH-004,P71580,Toys,18,338.47,6092.460000000001,Air,66,11,No,Cancelled
O14344,2023-07-02,WH-006,P63394,Apparel,50,202.18,10109.0,Sea,1364,5,No,On-Time
O14345,2023-05-08,WH-008,P50955,Toys,1,123.54,123.54,Road,1602,8,No,Cancelled
O14346,2023-01-10,WH-010,P43424,Furniture,33,487.27,16079.91,Road,109,10,No,Delayed
O14347,2023-04-14,WH-008,P11118,Groceries,31,450.28,13958.679999999998,Rail,193,15,No,Cancelled
O14348,2023-05-07,WH-009,P47153,Groceries,19,355.93,6762.67,Road,1420,2,Yes,Delayed
O14349,2023-12-01,WH-004,P56854,Apparel,44,467.59,20573.96,Sea,1557,11,No,Delayed
O14350,2023-05-12,WH-007,P93152,Toys,13,185.88,2416.44,Road,667,1,No,Delayed
O14351,2023-11-27,WH-010,P78060,Electronics,12,140.88,1690.56,Road,287,2,No,Delayed
O14352,2023-12-14,WH-008,P72999,Furniture,43,210.37,9045.91,Rail,1209,14,Yes,Cancelled
O14353,2023-05-24,WH-004,P61992,Furniture,46,318.17,14635.820000000002,Road,390,3,No,Cancelled
O14354,2023-02-16,WH-004,P14279,Groceries,47,442.81,20812.07,Road,487,6,No,On-Time
O14355,2023-10-09,WH-007,P89947,Electronics,10,250.44,2504.4,Rail,1221,7,Yes,Cancelled
O14356,2023-03-01,WH-003,P47560,Groceries,40,100.92,4036.8,Sea,342,4,Yes,Cancelled
O14357,2023-06-30,WH-007,P65556,Automotive,9,218.81,1969.29,Rail,344,9,Yes,Delayed
O14358,2023-05-28,WH-002,P99195,Furniture,41,423.29,17354.89,Road,988,10,No,On-Time
O14359,2023-05-25,WH-009,P38533,Electronics,27,464.56,12543.12,Air,83,9,Yes,Cancelled
O14360,2023-01-07,WH-002,P64684,Automotive,38,281.67,10703.460000000001,Road,1636,10,No,Cancelled
O14361,2023-01-29,WH-008,P65403,Apparel,39,333.24,12996.36,Rail,1384,4,No,On-Time
O14362,2023-11-09,WH-002,P61285,Electronics,2,82.16,164.32,Road,1751,4,No,Delayed
O14363,2023-01-23,WH-009,P83810,Electronics,5,39.25,196.25,Rail,395,10,Yes,On-Time
O14364,2023-05-30,WH-007,P77158,Furniture,12,251.59,3019.08,Rail,1589,11,Yes,Cancelled
O14365,2023-03-29,WH-010,P54626,Toys,29,25.46,738.34,Sea,992,7,Yes,Cancelled
O14366,2023-03-14,WH-004,P86801,Furniture,44,38.69,1702.36,Sea,1275,14,No,On-Time
O14367,2023-11-02,WH-002,P82112,Automotive,23,148.53,3416.19,Air,1205,13,No,Cancelled
O14368,2023-01-29,WH-004,P14241,Toys,14,147.07,2058.98,Road,1642,9,Yes,On-Time
O14369,2023-01-16,WH-002,P18891,Groceries,47,141.56,6653.32,Sea,783,2,No,Delayed
O14370,2023-12-25,WH-003,P94154,Electronics,23,158.43,3643.8900000000003,Rail,624,3,No,On-Time
O14371,2023-01-23,WH-007,P94157,Electronics,37,89.71,3319.27,Road,1223,1,No,Delayed
O14372,2023-10-11,WH-004,P58848,Automotive,23,199.55,4589.650000000001,Sea,250,2,Yes,Delayed
O14373,2023-06-12,WH-005,P10982,Groceries,46,469.58,21600.68,Air,1702,15,Yes,Delayed
O14374,2023-02-08,WH-001,P33315,Apparel,47,236.74,11126.78,Air,279,4,Yes,Delayed
O14375,2023-02-08,WH-001,P95323,Furniture,44,114.42,5034.4800000000005,Road,77,13,Yes,On-Time
O14376,2023-11-18,WH-006,P12149,Furniture,31,418.16,12962.960000000001,Road,348,8,Yes,Cancelled
O14377,2023-11-14,WH-007,P58839,Automotive,2,442.62,885.24,Road,64,12,Yes,Delayed
O14378,2023-12-03,WH-001,P71251,Electronics,37,77.16,2854.92,Sea,356,8,Yes,Cancelled
O14379,2023-07-28,WH-007,P13511,Automotive,43,342.73,14737.390000000001,Sea,498,2,Yes,On-Time
O14380,2023-06-29,WH-005,P37827,Toys,25,340.52,8513.0,Rail,1102,4,No,Delayed
O14381,2023-09-15,WH-005,P53152,Furniture,10,456.82,4568.2,Rail,1959,8,No,On-Time
O14382,2023-02-23,WH-004,P91915,Furniture,27,125.02,3375.54,Road,1633,9,No,Cancelled
O14383,2023-05-19,WH-004,P56343,Electronics,38,436.76,16596.88,Sea,1599,3,Yes,On-Time
O14384,2023-07-25,WH-003,P64046,Apparel,24,174.91,4197.84,Rail,224,15,Yes,On-Time
O14385,2023-09-16,WH-005,P86969,Electronics,30,18.35,550.5,Road,1405,12,Yes,Cancelled
O14386,2023-04-17,WH-005,P21611,Electronics,40,223.01,8920.4,Sea,558,14,No,Delayed
O14387,2023-01-03,WH-006,P52238,Furniture,6,486.78,2920.68,Rail,854,10,Yes,On-Time
O14388,2023-03-14,WH-009,P69346,Groceries,24,193.65,4647.6,Rail,1708,6,No,Delayed
O14389,2023-12-02,WH-003,P22522,Electronics,30,178.62,5358.6,Rail,1118,14,No,On-Time
O14390,2023-04-02,WH-007,P10940,Furniture,21,432.03,9072.63,Sea,281,5,No,Delayed
O14391,2023-06-05,WH-007,P81039,Groceries,6,495.09,2970.54,Air,1141,2,No,On-Time
O14392,2023-04-24,WH-004,P77083,Electronics,16,357.23,5715.68,Rail,643,12,No,Cancelled
O14393,2023-08-11,WH-009,P56021,Automotive,43,387.87,16678.41,Air,954,7,Yes,Cancelled
O14394,2023-01-08,WH-009,P42689,Automotive,3,442.05,1326.15,Air,1187,7,Yes,Delayed
O14395,2023-07-18,WH-009,P13895,Electronics,11,238.13,2619.43,Sea,1165,6,Yes,Delayed
O14396,2023-02-11,WH-007,P34845,Furniture,19,279.95,5319.05,Sea,196,9,No,Delayed
O14397,2023-03-11,WH-009,P28761,Automotive,17,322.33,5479.61,Rail,1295,8,No,Delayed
O14398,2023-02-01,WH-008,P99412,Apparel,27,9.63,260.01000000000005,Rail,854,3,No,Cancelled
O14399,2023-07-21,WH-006,P31777,Toys,28,351.74,9848.720000000001,Air,224,6,Yes,On-Time
O14400,2023-02-01,WH-002,P34196,Automotive,44,159.52,7018.88,Sea,281,4,Yes,Delayed
O14401,2023-12-27,WH-001,P60195,Toys,14,148.83,2083.6200000000003,Rail,678,12,No,On-Time
O14402,2023-10-02,WH-005,P91263,Toys,50,171.61,8580.5,Sea,689,4,Yes,Delayed
O14403,2023-10-27,WH-004,P64963,Electronics,12,69.25,831.0,Air,1076,6,Yes,On-Time
O14404,2023-04-20,WH-008,P30903,Furniture,37,403.56,14931.72,Rail,718,8,Yes,Cancelled
O14405,2023-12-01,WH-004,P49938,Automotive,50,212.44,10622.0,Road,1737,6,No,Cancelled
O14406,2023-09-13,WH-008,P84827,Toys,32,322.05,10305.6,Road,1552,6,No,Delayed
O14407,2023-02-16,WH-004,P72867,Apparel,6,30.33,181.98,Rail,373,7,No,On-Time
O14408,2023-02-28,WH-001,P44901,Furniture,34,184.63,6277.42,Rail,750,9,No,Delayed
O14409,2023-07-03,WH-006,P32595,Toys,45,399.22,17964.9,Sea,1838,5,Yes,Delayed
O14410,2023-11-10,WH-001,P70029,Toys,46,11.97,550.62,Air,1788,13,Yes,On-Time
O14411,2023-04-27,WH-009,P94380,Groceries,24,380.93,9142.32,Rail,563,11,Yes,Delayed
O14412,2023-03-03,WH-009,P83040,Automotive,27,322.34,8703.179999999998,Air,1953,1,Yes,Delayed
O14413,2023-08-24,WH-001,P27973,Apparel,47,93.74,4405.78,Sea,267,10,Yes,Delayed
O14414,2023-12-04,WH-001,P87587,Toys,13,218.03,2834.39,Rail,111,9,No,Cancelled
O14415,2023-10-26,WH-002,P96100,Groceries,23,425.5,9786.5,Rail,1222,15,No,On-Time
O14416,2023-07-24,WH-003,P68226,Furniture,4,50.43,201.72,Air,289,6,No,Delayed
O14417,2023-02-03,WH-007,P65981,Apparel,47,59.26,2785.22,Rail,376,4,No,Delayed
O14418,2023-07-20,WH-006,P12768,Automotive,20,278.2,5564.0,Sea,1878,15,No,Cancelled
O14419,2023-04-23,WH-006,P66810,Groceries,48,386.19,18537.12,Road,843,15,No,Delayed
O14420,2023-05-21,WH-008,P46496,Electronics,3,281.91,845.73,Road,1674,12,No,On-Time
O14421,2023-03-05,WH-009,P12043,Electronics,24,68.19,1636.56,Air,709,8,No,On-Time
O14422,2023-08-22,WH-004,P77863,Electronics,44,119.24,5246.5599999999995,Air,147,3,No,Cancelled
O14423,2023-03-27,WH-003,P33564,Electronics,28,102.0,2856.0,Road,119,11,No,Delayed
O14424,2023-03-27,WH-010,P32069,Groceries,47,49.19,2311.93,Air,1395,13,Yes,Delayed
O14425,2023-06-04,WH-001,P72732,Automotive,22,72.53,1595.66,Sea,273,3,Yes,Cancelled
O14426,2023-07-14,WH-006,P22089,Toys,11,453.95,4993.45,Air,857,14,No,Cancelled
O14427,2023-02-20,WH-001,P89327,Toys,49,434.86,21308.14,Rail,1164,7,No,Cancelled
O14428,2023-07-18,WH-009,P28931,Electronics,44,391.96,17246.239999999998,Road,1887,13,No,Delayed
O14429,2023-12-23,WH-002,P58279,Toys,22,471.67,10376.74,Air,1389,7,No,Cancelled
O14430,2023-09-21,WH-005,P61748,Toys,21,377.59,7929.389999999999,Road,368,3,Yes,Cancelled
O14431,2023-03-09,WH-004,P83963,Automotive,47,460.8,21657.600000000002,Road,129,6,Yes,Cancelled
O14432,2023-03-08,WH-010,P49431,Groceries,23,77.87,1791.0100000000002,Rail,593,11,No,On-Time
O14433,2024-01-01,WH-009,P38983,Apparel,26,466.8,12136.800000000001,Sea,1263,5,No,On-Time
O14434,2023-05-26,WH-002,P40530,Electronics,49,167.66,8215.34,Sea,831,7,Yes,On-Time
O14435,2023-12-03,WH-004,P18400,Furniture,9,292.38,2631.42,Air,1801,9,Yes,Delayed
O14436,2023-08-03,WH-002,P13975,Electronics,10,12.77,127.69999999999999,Road,817,15,Yes,Delayed
O14437,2023-01-11,WH-002,P52224,Automotive,20,154.0,3080.0,Air,1367,7,No,Delayed
O14438,2023-08-24,WH-007,P65554,Toys,1,215.02,215.02,Sea,324,8,No,Delayed
O14439,2023-08-08,WH-004,P67518,Automotive,49,421.46,20651.539999999997,Air,691,13,No,On-Time
O14440,2023-06-03,WH-009,P86920,Toys,45,7.83,352.35,Air,76,14,No,On-Time
O14441,2023-04-27,WH-006,P55053,Electronics,32,427.0,13664.0,Air,1518,11,Yes,Delayed
O14442,2023-11-27,WH-004,P49581,Furniture,45,366.41,16488.45,Road,1582,1,No,On-Time
O14443,2023-10-06,WH-001,P64196,Electronics,29,397.05,11514.45,Road,841,14,Yes,Cancelled
O14444,2023-04-22,WH-010,P87076,Automotive,39,140.52,5480.280000000001,Road,1077,15,No,On-Time
O14445,2023-02-09,WH-002,P77586,Electronics,45,248.17,11167.65,Sea,780,8,No,Delayed
O14446,2023-07-03,WH-003,P34317,Automotive,7,260.49,1823.43,Sea,645,9,No,On-Time
O14447,2023-09-03,WH-007,P81052,Groceries,49,333.7,16351.3,Sea,156,7,No,Cancelled
O14448,2023-08-31,WH-006,P62187,Toys,10,218.26,2182.6,Air,237,5,No,On-Time
O14449,2023-08-21,WH-004,P48764,Apparel,26,339.07,8815.82,Road,1769,10,No,Cancelled
O14450,2023-03-21,WH-009,P61403,Furniture,38,282.77,10745.259999999998,Road,1597,2,Yes,On-Time
O14451,2023-09-08,WH-002,P95023,Groceries,5,21.99,109.94999999999999,Rail,357,8,No,Delayed
O14452,2023-05-19,WH-002,P56062,Toys,2,202.82,405.64,Road,1365,12,No,Cancelled
O14453,2023-05-05,WH-010,P86176,Automotive,17,465.12,7907.04,Sea,1677,4,No,On-Time
O14454,2023-04-17,WH-007,P73296,Apparel,21,343.11,7205.31,Air,1419,8,No,On-Time
O14455,2023-07-12,WH-010,P60397,Apparel,44,47.9,2107.6,Sea,323,1,No,On-Time
O14456,2023-08-21,WH-005,P78452,Automotive,32,36.07,1154.24,Rail,664,10,No,Delayed
O14457,2023-11-28,WH-005,P78069,Apparel,48,338.62,16253.76,Air,535,10,Yes,On-Time
O14458,2023-12-08,WH-002,P12797,Apparel,48,351.5,16872.0,Rail,273,15,No,Cancelled
O14459,2023-11-25,WH-008,P39309,Electronics,44,402.58,17713.52,Air,359,5,Yes,Cancelled
O14460,2023-06-21,WH-007,P19057,Automotive,15,435.43,6531.45,Rail,877,9,Yes,Delayed
O14461,2023-01-28,WH-008,P39454,Electronics,8,315.18,2521.44,Road,431,14,Yes,Cancelled
O14462,2023-07-09,WH-008,P82536,Apparel,49,79.23,3882.27,Sea,1902,11,No,Cancelled
O14463,2023-09-08,WH-003,P46191,Automotive,37,458.44,16962.28,Road,1946,4,Yes,On-Time
O14464,2023-07-03,WH-002,P46130,Toys,25,40.8,1019.9999999999999,Air,1207,3,Yes,Cancelled
O14465,2023-06-26,WH-009,P64174,Electronics,44,170.2,7488.799999999999,Rail,1192,1,Yes,On-Time
O14466,2023-06-10,WH-010,P53116,Apparel,23,194.09,4464.07,Rail,304,6,No,On-Time
O14467,2023-09-24,WH-001,P39404,Automotive,19,459.61,8732.59,Road,317,7,No,Delayed
O14468,2023-02-19,WH-003,P19393,Electronics,20,133.02,2660.4,Air,1273,13,Yes,On-Time
O14469,2023-02-25,WH-001,P60138,Toys,38,218.21,8291.98,Air,404,9,No,Delayed
O14470,2023-09-11,WH-006,P54563,Furniture,45,349.76,15739.199999999999,Road,68,6,No,Cancelled
O14471,2023-04-22,WH-003,P18497,Furniture,25,41.36,1034.0,Air,156,12,Yes,Delayed
O14472,2023-08-29,WH-007,P92137,Electronics,38,11.06,420.28000000000003,Road,1367,15,No,Cancelled
O14473,2023-03-01,WH-010,P61423,Electronics,16,210.01,3360.16,Road,750,8,No,Delayed
O14474,2023-04-02,WH-009,P55237,Groceries,39,45.91,1790.4899999999998,Air,829,13,No,Delayed
O14475,2023-04-25,WH-001,P75729,Electronics,12,309.87,3718.44,Sea,1388,6,Yes,On-Time
O14476,2023-04-14,WH-009,P91337,Toys,6,116.84,701.04,Rail,1982,14,Yes,Delayed
O14477,2023-03-11,WH-002,P87658,Groceries,40,153.69,6147.6,Air,900,15,Yes,Delayed
O14478,2023-03-23,WH-004,P23539,Groceries,49,451.15,22106.35,Rail,565,10,Yes,Delayed
O14479,2023-10-04,WH-010,P38448,Furniture,48,123.94,5949.12,Air,1246,11,Yes,Cancelled
O14480,2023-12-17,WH-006,P70008,Furniture,1,239.14,239.14,Air,1761,4,No,Cancelled
O14481,2023-03-20,WH-010,P56311,Electronics,12,405.43,4865.16,Rail,1720,4,No,On-Time
O14482,2023-08-03,WH-009,P28055,Groceries,13,91.95,1195.3500000000001,Rail,1702,13,No,Cancelled
O14483,2023-02-16,WH-010,P57871,Toys,33,335.4,11068.199999999999,Air,578,11,No,Delayed
O14484,2023-03-24,WH-010,P25220,Electronics,24,280.19,6724.5599999999995,Sea,1313,14,Yes,Delayed
O14485,2023-05-13,WH-002,P32852,Toys,36,354.67,12768.12,Rail,281,7,Yes,Cancelled
O14486,2023-06-09,WH-007,P36583,Automotive,39,318.02,12402.779999999999,Sea,683,14,Yes,Cancelled
O14487,2023-05-08,WH-002,P21875,Furniture,42,157.67,6622.139999999999,Road,1165,12,Yes,Delayed
O14488,2023-08-23,WH-009,P88896,Automotive,28,275.48,7713.4400000000005,Sea,1844,11,No,Cancelled
O14489,2023-10-03,WH-008,P17659,Groceries,17,441.19,7500.23,Sea,1113,1,No,On-Time
O14490,2023-08-26,WH-003,P84332,Automotive,8,318.48,2547.84,Road,512,5,No,On-Time
O14491,2023-10-07,WH-006,P25536,Furniture,24,402.7,9664.8,Air,950,4,Yes,Delayed
O14492,2023-05-12,WH-009,P19364,Furniture,6,136.99,821.94,Rail,1164,12,Yes,Cancelled
O14493,2023-05-03,WH-001,P64753,Toys,6,413.77,2482.62,Rail,1896,9,Yes,Cancelled
O14494,2023-06-10,WH-001,P69441,Furniture,35,39.5,1382.5,Air,376,4,No,Delayed
O14495,2023-01-26,WH-005,P35890,Furniture,40,26.53,1061.2,Sea,1577,4,No,Delayed
O14496,2023-09-10,WH-005,P34110,Automotive,22,77.91,1714.02,Rail,1677,14,No,On-Time
O14497,2023-05-13,WH-010,P74630,Groceries,44,336.13,14789.72,Sea,1326,14,Yes,Delayed
O14498,2023-11-06,WH-005,P93920,Automotive,12,189.98,2279.7599999999998,Road,685,6,No,Delayed
O14499,2023-10-11,WH-001,P46257,Toys,14,203.05,2842.7000000000003,Sea,1746,7,No,Delayed
O14500,2023-08-24,WH-003,P36017,Apparel,7,226.19,1583.33,Rail,156,13,No,Cancelled
O14501,2023-05-13,WH-004,P27630,Toys,18,278.57,5014.26,Sea,924,10,No,Cancelled
O14502,2023-11-29,WH-003,P20773,Electronics,47,15.55,730.85,Rail,1874,5,Yes,Delayed
O14503,2023-11-02,WH-001,P57549,Electronics,12,32.06,384.72,Rail,1133,1,Yes,On-Time
O14504,2023-04-06,WH-009,P99029,Groceries,2,498.28,996.56,Rail,1329,7,Yes,On-Time
O14505,2023-12-30,WH-005,P29105,Groceries,15,35.08,526.1999999999999,Rail,59,10,Yes,On-Time
O14506,2023-12-13,WH-004,P76711,Electronics,16,388.62,6217.92,Sea,559,4,No,On-Time
O14507,2023-04-12,WH-008,P44658,Groceries,18,332.39,5983.0199999999995,Road,1833,9,Yes,Cancelled
O14508,2023-04-26,WH-005,P73461,Apparel,46,251.62,11574.52,Air,335,15,No,On-Time
O14509,2023-01-10,WH-007,P45983,Electronics,26,165.1,4292.599999999999,Rail,221,13,No,Delayed
O14510,2023-12-05,WH-005,P51554,Furniture,27,483.68,13059.36,Road,1460,15,No,On-Time
O14511,2023-05-07,WH-007,P80312,Groceries,40,182.04,7281.599999999999,Road,1953,3,Yes,Cancelled
