Order_ID,Order_Date,Warehouse_ID,Product_ID,Product_Category,Units_Ordered,Unit_Cost,Transport_Mode,Distance_km,Delivery_Time_days,Stock_Availability,Delivery_Status
O14698,2023-11-17,WH-007,P22836,Apparel,9,335.9,Road,433,6,Yes,On-Time
O14699,2023-11-13,WH-005,P99582,Groceries,47,471.02,Road,347,3,No,On-Time
O14700,2023-03-28,WH-002,P85749,Electronics,32,465.6,Road,1581,8,No,On-Time
O14701,2023-12-25,WH-005,P85133,Apparel,10,69.47,Air,407,5,No,Delayed
O14702,2023-11-10,WH-005,P86053,Apparel,14,185.83,Sea,427,13,No,Delayed
O14703,2023-02-09,WH-006,P34491,Apparel,1,106.52,Road,626,2,Yes,On-Time
O14704,2023-03-21,WH-002,P41145,Toys,43,472.99,Rail,1220,15,No,Cancelled
O14705,2023-04-04,WH-003,P64969,Groceries,6,496.28,Rail,1537,3,Yes,Cancelled
O14706,2023-11-22,WH-009,P26401,Electronics,23,31.54,Sea,730,11,No,On-Time
O14707,2023-07-23,WH-003,P14876,Electronics,20,290.77,Air,726,3,Yes,On-Time
O14708,2023-12-26,WH-004,P35814,Groceries,10,461.15,Air,1522,8,No,Delayed
O14709,2023-06-06,WH-002,P79061,Apparel,49,112.35,Road,65,6,Yes,Cancelled
O14710,2023-12-15,WH-001,P57976,Furniture,8,88.55,Sea,191,3,No,On-Time
O14711,2023-12-03,WH-008,P92067,Toys,16,10.25,Sea,1265,10,Yes,Cancelled
O14712,2023-07-24,WH-007,P95173,Automotive,21,47.26,Rail,1109,9,Yes,On-Time
O14713,2023-07-31,WH-003,P92910,Toys,9,152.29,Road,369,13,No,Cancelled
O14714,2023-04-10,WH-007,P95441,Electronics,6,350.62,Sea,838,10,Yes,Cancelled
O14715,2023-11-18,WH-008,P89895,Toys,20,96.43,Sea,963,8,No,On-Time
O14716,2023-04-27,WH-001,P53993,Furniture,4,165.2,Sea,1495,14,No,Cancelled
O14717,2023-05-21,WH-005,P58157,Furniture,10,258.46,Rail,58,15,No,Cancelled
O14718,2023-04-03,WH-004,P34797,Automotive,26,72.72,Air,621,12,Yes,Cancelled
O14719,2023-10-15,WH-009,P74708,Groceries,4,233.85,Sea,1623,13,No,Delayed
O14720,2023-03-01,WH-008,P98967,Furniture,15,478.07,Sea,1892,6,Yes,Cancelled
O14721,2023-05-24,WH-005,P83151,Furniture,48,14.64,Rail,1766,4,Yes,Cancelled
O14722,2023-08-21,WH-005,P37331,Apparel,2,423.71,Air,259,7,Yes,Cancelled
O14723,2023-10-25,WH-006,P87491,Toys,3,70.37,Road,440,13,Yes,On-Time
O14724,2023-04-03,WH-007,P86348,Groceries,28,182.94,Rail,1787,10,No,On-Time
O14725,2023-05-27,WH-004,P16155,Apparel,19,131.04,Sea,1639,12,No,Cancelled
O14726,2023-10-26,WH-003,P77812,Apparel,36,302.88,Rail,75,3,Yes,Cancelled
O14727,2023-09-07,WH-010,P57364,Groceries,16,247.59,Sea,1091,15,No,Cancelled
O14728,2023-11-19,WH-003,P11940,Apparel,20,181.41,Rail,280,1,No,Delayed
O14729,2023-05-07,WH-005,P57484,Electronics,6,416.02,Road,660,14,Yes,Cancelled
O14730,2023-02-25,WH-001,P63630,Furniture,25,497.32,Rail,692,12,Yes,Delayed
O14731,2023-01-29,WH-004,P11813,Automotive,21,309.82,Air,1388,7,No,On-Time
O14732,2023-08-26,WH-008,P41528,Groceries,28,322.49,Rail,763,11,Yes,Cancelled
O14733,2023-12-14,WH-003,P69167,Apparel,21,493.27,Road,1339,2,Yes,Delayed
O14734,2023-06-29,WH-006,P52392,Furniture,38,484.87,Sea,1177,5,Yes,Delayed
O14735,2023-08-22,WH-002,P46522,Toys,28,294.2,Road,1182,8,Yes,Delayed
O14736,2023-02-11,WH-008,P39185,Toys,22,54.78,Rail,1718,5,Yes,On-Time
O14737,2023-12-01,WH-004,P18400,Furniture,28,351.51,Air,1890,13,No,Delayed
O14738,2023-05-05,WH-006,P36941,Apparel,28,176.62,Rail,650,13,No,Cancelled
O14739,2023-10-28,WH-009,P81633,Apparel,13,425.59,Rail,1433,2,Yes,On-Time
O14740,2023-10-15,WH-003,P23319,Apparel,1,472.13,Sea,139,3,Yes,Cancelled
O14741,2023-05-04,WH-009,P53031,Automotive,18,100.84,Rail,755,6,Yes,On-Time
O14742,2023-11-13,WH-009,P51669,Groceries,20,69.11,Rail,392,10,No,On-Time
O14743,2023-02-25,WH-009,P97500,Toys,29,296.21,Road,1713,9,No,Cancelled
O14744,2023-03-18,WH-005,P52976,Toys,10,278.22,Rail,335,12,No,On-Time
O14745,2023-09-27,WH-002,P25958,Furniture,24,197.3,Rail,615,5,No,On-Time
O14746,2023-07-24,WH-010,P95396,Toys,36,478.87,Rail,1637,13,Yes,Delayed
O14747,2023-09-28,WH-010,P87414,Electronics,36,156.66,Rail,603,9,No,Delayed
O14748,2023-02-05,WH-008,P94330,Groceries,13,32.19,Air,371,4,Yes,Cancelled
O14749,2023-05-24,WH-003,P23115,Toys,8,39.0,Air,628,10,Yes,Cancelled
O14750,2023-06-11,WH-002,P31340,Toys,50,155.35,Air,1762,12,Yes,Cancelled
O14751,2023-06-30,WH-005,P40197,Electronics,46,72.87,Sea,735,2,Yes,Delayed
O14752,2023-11-05,WH-007,P91061,Groceries,45,52.96,Rail,1942,4,No,On-Time
O14753,2023-12-07,WH-002,P20763,Automotive,15,485.48,Road,495,8,No,On-Time
O14754,2023-12-14,WH-010,P19027,Furniture,16,42.72,Sea,1258,2,Yes,Cancelled
O14755,2023-09-16,WH-004,P96097,Furniture,49,445.64,Rail,1371,2,Yes,On-Time
O14756,2023-10-28,WH-004,P98593,Automotive,26,414.05,Air,853,4,Yes,Cancelled
O14757,2023-07-24,WH-008,P36783,Furniture,25,452.37,Air,336,6,No,Delayed
O14758,2023-09-07,WH-002,P14023,Apparel,2,471.29,Rail,940,15,Yes,Delayed
O14759,2023-05-28,WH-009,P52899,Automotive,50,203.4,Rail,226,15,No,Delayed
O14760,2023-11-05,WH-009,P18923,Groceries,15,384.7,Sea,1301,11,Yes,On-Time
O14761,2023-12-03,WH-010,P16930,Automotive,33,253.02,Road,511,13,Yes,On-Time
O14762,2023-01-16,WH-006,P28990,Groceries,24,473.9,Air,1128,4,Yes,Cancelled
O14763,2023-08-06,WH-007,P97070,Groceries,3,223.3,Road,1119,2,No,Cancelled
O14764,2023-07-24,WH-010,P13677,Electronics,16,470.84,Air,928,4,Yes,Delayed
O14765,2023-10-19,WH-002,P45565,Toys,35,275.61,Sea,1819,1,No,Cancelled
O14766,2023-06-27,WH-002,P62616,Furniture,29,311.1,Road,938,5,No,Delayed
O14767,2023-07-03,WH-007,P59208,Apparel,25,383.76,Air,1102,11,Yes,Cancelled
O14768,2023-06-09,WH-010,P20947,Electronics,1,397.86,Air,463,2,Yes,Cancelled
O14769,2023-04-15,WH-007,P42413,Electronics,41,467.49,Rail,1330,3,Yes,On-Time
O14770,2023-12-31,WH-006,P69298,Automotive,49,362.24,Sea,1741,2,Yes,On-Time
O14771,2023-01-11,WH-010,P74342,Automotive,50,72.5,Air,1746,7,Yes,On-Time
O14772,2023-09-11,WH-001,P70584,Electronics,2,283.54,Air,541,6,No,Delayed
O14773,2023-01-24,WH-010,P29038,Groceries,4,115.02,Sea,1571,1,Yes,Cancelled
O14774,2023-07-11,WH-002,P92797,Electronics,31,102.6,Sea,653,14,No,On-Time
O14775,2023-04-16,WH-004,P95001,Toys,49,124.42,Air,1708,9,Yes,On-Time
O14776,2023-01-11,WH-009,P86756,Groceries,45,20.42,Sea,1111,13,Yes,On-Time
O14777,2023-03-23,WH-010,P47612,Electronics,1,328.09,Sea,1190,9,No,Delayed
O14778,2023-11-23,WH-004,P14732,Groceries,15,373.77,Air,1962,14,Yes,On-Time
O14779,2023-03-06,WH-005,P84339,Toys,9,253.6,Rail,310,14,No,On-Time
O14780,2023-10-02,WH-006,P71232,Furniture,32,184.3,Road,346,5,Yes,Delayed
O14781,2023-12-06,WH-007,P49026,Toys,1,496.65,Air,1979,1,Yes,On-Time
O14782,2023-11-05,WH-005,P13954,Toys,12,196.62,Sea,1034,10,Yes,Cancelled
O14783,2023-02-18,WH-001,P59761,Electronics,47,237.58,Road,456,11,No,Delayed
O14784,2023-04-01,WH-001,P71621,Furniture,25,490.03,Sea,1861,3,No,On-Time
O14785,2023-01-07,WH-010,P28790,Groceries,44,429.11,Air,403,8,Yes,Delayed
O14786,2023-08-18,WH-006,P61894,Furniture,22,152.46,Sea,175,5,No,Cancelled
O14787,2023-04-04,WH-003,P31620,Apparel,4,255.27,Road,1415,15,Yes,On-Time
O14788,2023-09-24,WH-001,P21747,Toys,27,322.85,Air,1228,11,No,Cancelled
O14789,2023-11-30,WH-010,P16746,Automotive,47,103.6,Rail,1236,9,Yes,On-Time
O14790,2023-10-20,WH-005,P27694,Toys,21,439.27,Air,1788,1,Yes,Cancelled
O14791,2023-09-29,WH-001,P73516,Automotive,29,293.61,Sea,1546,8,No,Cancelled
O14792,2023-07-12,WH-009,P88171,Toys,11,27.31,Air,1055,14,Yes,Cancelled
O14793,2023-10-01,WH-009,P38240,Apparel,26,304.36,Sea,1762,8,No,Cancelled
O14794,2023-12-11,WH-007,P61320,Electronics,13,410.68,Rail,233,14,No,On-Time
O14795,2023-01-14,WH-001,P57831,Groceries,11,124.18,Sea,476,12,Yes,Delayed
O14796,2023-05-04,WH-003,P28417,Furniture,35,49.21,Air,331,1,No,Delayed
O14797,2023-03-21,WH-003,P90889,Groceries,16,269.41,Sea,110,15,Yes,Delayed
O14798,2023-07-02,WH-004,P55730,Toys,12,222.16,Rail,509,2,No,Delayed
O14799,2023-04-21,WH-006,P69415,Electronics,48,16.0,Rail,1833,5,Yes,On-Time
O14800,2023-02-21,WH-004,P66043,Electronics,8,17.76,Sea,1996,4,No,Cancelled
O14801,2023-05-24,WH-002,P12157,Automotive,10,83.91,Sea,1618,2,No,Delayed
O14802,2023-05-21,WH-001,P76381,Furniture,24,95.95,Air,1115,4,No,Cancelled
O14803,2023-05-29,WH-001,P65937,Apparel,42,437.49,Rail,972,6,No,Delayed
O14804,2023-08-25,WH-007,P85161,Automotive,2,275.82,Rail,441,8,No,Delayed
O14805,2023-01-14,WH-004,P39038,Toys,10,110.61,Rail,554,13,Yes,Delayed
O14806,2023-08-02,WH-002,P39433,Apparel,36,253.55,Air,1114,7,Yes,On-Time
O14807,2023-02-18,WH-009,P17693,Automotive,33,202.85,Air,93,10,Yes,Delayed
O14808,2023-11-04,WH-004,P76275,Groceries,22,320.51,Sea,1289,11,Yes,Cancelled
O14809,2023-03-07,WH-006,P11156,Toys,13,130.14,Rail,193,7,Yes,Delayed
O14810,2023-04-11,WH-003,P72084,Groceries,38,87.09,Rail,208,8,No,Delayed
O14811,2023-03-19,WH-004,P29927,Automotive,23,395.21,Air,596,9,Yes,Delayed
O14812,2023-01-13,WH-001,P14669,Electronics,17,396.9,Sea,634,1,Yes,Cancelled
O14813,2023-01-04,WH-003,P42382,Apparel,9,87.92,Sea,644,6,No,On-Time
O14814,2023-07-17,WH-005,P63749,Electronics,45,424.14,Air,469,6,Yes,Delayed
O14815,2023-11-09,WH-004,P20252,Furniture,32,103.63,Air,1036,10,No,Delayed
O14816,2023-05-07,WH-009,P62008,Electronics,37,38.64,Air,827,14,No,Cancelled
O14817,2023-12-07,WH-003,P35627,Toys,13,438.85,Road,535,2,No,On-Time
O14818,2023-06-06,WH-005,P84285,Electronics,42,376.39,Road,488,1,No,Delayed
O14819,2023-02-02,WH-005,P51986,Furniture,22,346.04,Road,523,12,No,Cancelled
O14820,2023-05-04,WH-010,P29510,Toys,30,188.31,Rail,841,11,No,Cancelled
O14821,2023-07-22,WH-009,P23657,Groceries,50,422.29,Sea,1781,14,No,On-Time
O14822,2023-06-28,WH-007,P80016,Groceries,32,70.26,Sea,1393,10,No,Delayed
O14823,2023-10-27,WH-003,P17375,Toys,32,376.59,Rail,500,5,No,On-Time
O14824,2023-02-14,WH-003,P25354,Automotive,49,494.89,Rail,163,2,Yes,On-Time
O14825,2023-11-08,WH-005,P14487,Electronics,13,244.16,Road,1535,3,No,On-Time
O14826,2023-06-05,WH-008,P76275,Apparel,20,30.54,Road,905,13,No,Delayed
O14827,2023-02-09,WH-009,P90487,Toys,44,105.72,Sea,743,2,No,Delayed
O14828,2023-09-25,WH-007,P26686,Electronics,49,402.28,Road,1623,13,No,Delayed
O14829,2023-09-07,WH-005,P90322,Automotive,22,124.88,Rail,1820,3,No,On-Time
O14830,2023-02-17,WH-002,P41740,Furniture,30,55.55,Road,1197,1,Yes,On-Time
O14831,2023-04-20,WH-002,P83239,Toys,36,344.29,Road,757,12,No,On-Time
O14832,2023-08-19,WH-010,P36803,Automotive,28,65.78,Road,290,7,Yes,Cancelled
O14833,2023-02-01,WH-009,P26791,Electronics,13,220.51,Sea,1064,5,Yes,Cancelled
O14834,2023-09-07,WH-002,P18178,Electronics,25,116.03,Rail,1015,12,No,On-Time
O14835,2023-08-31,WH-003,P13492,Groceries,21,357.86,Sea,591,3,Yes,Cancelled
O14836,2023-08-15,WH-001,P30331,Apparel,44,119.3,Rail,106,5,No,On-Time
O14837,2023-07-14,WH-010,P56319,Toys,17,166.77,Air,191,5,Yes,Cancelled
O14838,2023-05-15,WH-005,P67314,Electronics,48,486.65,Road,1682,6,Yes,Delayed
O14839,2023-08-04,WH-008,P86882,Groceries,33,287.96,Road,988,14,No,Delayed
O14840,2023-02-22,WH-003,P30517,Groceries,47,132.7,Sea,1657,7,Yes,Delayed
O14841,2023-12-20,WH-007,P70656,Toys,30,105.9,Road,260,12,Yes,Cancelled
O14842,2023-12-03,WH-004,P12199,Furniture,33,143.09,Air,697,7,Yes,Cancelled
O14843,2023-06-18,WH-008,P17492,Apparel,25,401.9,Sea,672,8,Yes,Cancelled
O14844,2023-04-16,WH-009,P51242,Toys,37,327.12,Sea,656,1,Yes,On-Time
O14845,2023-09-07,WH-006,P84825,Groceries,37,474.67,Rail,152,2,No,On-Time
O14846,2023-07-23,WH-004,P34242,Furniture,29,5.49,Road,1100,3,Yes,On-Time
O14847,2023-10-04,WH-009,P17751,Furniture,18,180.63,Air,1853,7,Yes,Delayed
O14848,2023-03-10,WH-007,P39106,Apparel,30,171.97,Air,742,9,No,Cancelled
O14849,2023-08-15,WH-009,P68066,Apparel,33,399.06,Road,810,3,No,Cancelled
O14850,2023-06-17,WH-005,P74263,Electronics,44,282.49,Air,1038,4,No,Delayed
O14851,2023-07-22,WH-007,P93388,Toys,28,313.07,Rail,1380,3,Yes,Delayed
O14852,2023-11-08,WH-004,P71806,Automotive,19,211.92,Air,1060,8,No,Delayed
O14853,2023-09-08,WH-010,P64722,Electronics,1,318.15,Road,732,8,Yes,On-Time
O14854,2023-10-18,WH-007,P13727,Apparel,41,300.11,Sea,1152,10,Yes,Cancelled
O14855,2023-10-11,WH-006,P87412,Furniture,5,445.3,Air,1085,6,No,On-Time
O14856,2023-08-13,WH-003,P12705,Toys,17,120.35,Road,1871,8,Yes,Cancelled
O14857,2023-01-08,WH-007,P70340,Toys,10,175.44,Air,1015,10,No,Cancelled
O14858,2023-06-11,WH-010,P30990,Toys,23,13.25,Rail,1171,2,Yes,On-Time
O14859,2023-06-06,WH-003,P73562,Apparel,35,209.01,Sea,1258,8,No,On-Time
O14860,2023-10-23,WH-002,P98859,Furniture,37,407.67,Sea,1939,10,Yes,Cancelled
O14861,2023-05-22,WH-002,P71411,Electronics,48,196.73,Road,424,5,Yes,Delayed
O14862,2023-03-21,WH-009,P82113,Electronics,10,62.23,Sea,1955,9,No,On-Time
O14863,2023-12-23,WH-006,P36935,Furniture,26,275.37,Rail,1840,7,Yes,Cancelled
O14864,2023-11-21,WH-008,P69425,Electronics,21,434.68,Sea,922,10,Yes,On-Time
O14865,2023-02-21,WH-001,P19965,Toys,5,263.79,Sea,178,14,No,Cancelled
O14866,2023-01-03,WH-009,P78018,Groceries,7,94.62,Sea,1772,2,No,Delayed
O14867,2023-10-08,WH-006,P20479,Groceries,50,331.73,Road,664,1,Yes,Delayed
O14868,2023-09-17,WH-003,P34343,Automotive,13,354.85,Air,1165,7,No,Cancelled
O14869,2023-06-03,WH-006,P62620,Automotive,17,36.2,Sea,863,12,No,On-Time
O14870,2023-05-02,WH-002,P63638,Furniture,33,55.32,Sea,929,13,No,Cancelled
O14871,2023-02-04,WH-001,P32841,Toys,13,455.77,Road,1537,12,No,Cancelled
O14872,2023-09-27,WH-009,P45446,Furniture,30,96.31,Rail,1140,15,Yes,Cancelled
O14873,2023-02-20,WH-004,P31632,Automotive,30,393.63,Air,400,3,No,On-Time
O14874,2023-11-27,WH-002,P80847,Groceries,22,329.94,Road,330,12,No,On-Time
O14875,2023-01-13,WH-003,P53449,Apparel,25,430.16,Rail,107,12,No,Delayed
O14876,2023-11-15,WH-004,P48059,Electronics,38,225.75,Sea,1570,14,Yes,On-Time
O14877,2023-08-01,WH-009,P97105,Groceries,44,426.98,Air,198,4,Yes,Delayed
O14878,2023-11-30,WH-010,P74630,Furniture,43,369.66,Sea,274,1,No,Delayed
O14879,2023-06-03,WH-001,P69968,Groceries,7,221.56,Road,1129,8,No,On-Time
O14880,2023-04-23,WH-001,P78820,Groceries,13,201.93,Road,125,7,Yes,Cancelled
O14881,2023-07-26,WH-001,P11334,Groceries,26,114.49,Air,594,10,Yes,On-Time
O14882,2023-05-19,WH-009,P64620,Electronics,9,67.53,Road,397,14,Yes,Cancelled
O14883,2023-09-05,WH-008,P23617,Groceries,26,24.93,Rail,1976,15,Yes,Cancelled
O14884,2023-05-15,WH-009,P41271,Electronics,46,357.99,Road,686,8,Yes,On-Time
O14885,2023-10-04,WH-005,P55731,Electronics,20,432.95,Road,1839,5,Yes,Cancelled
O14886,2023-11-29,WH-007,P38614,Electronics,9,25.26,Rail,1783,1,Yes,On-Time
O14887,2023-06-17,WH-005,P75179,Automotive,34,387.62,Rail,74,11,No,On-Time
O14888,2023-12-05,WH-010,P21765,Groceries,9,421.5,Rail,481,7,Yes,Cancelled
O14889,2023-09-14,WH-002,P82301,Automotive,43,406.39,Air,1126,4,Yes,Delayed
O14890,2023-03-28,WH-005,P42876,Apparel,9,386.94,Air,1910,2,Yes,Delayed
O14891,2023-10-20,WH-006,P30738,Toys,6,370.39,Rail,1461,15,No,On-Time
O14892,2023-12-19,WH-007,P63127,Electronics,3,478.99,Rail,599,4,No,On-Time
O14893,2023-04-20,WH-008,P73739,Groceries,5,328.64,Road,233,7,Yes,On-Time
O14894,2023-10-13,WH-002,P88178,Apparel,10,335.84,Rail,885,15,No,Delayed
O14895,2023-08-18,WH-001,P10790,Apparel,34,275.35,Sea,270,11,No,Cancelled
O14896,2023-11-28,WH-009,P54644,Furniture,9,66.51,Road,1836,14,No,On-Time
O14897,2023-10-15,WH-004,P24310,Apparel,48,161.47,Sea,1941,6,Yes,Delayed
O14898,2023-11-23,WH-007,P37002,Furniture,22,384.48,Sea,1465,2,Yes,Cancelled
O14899,2023-10-12,WH-003,P56821,Groceries,38,387.73,Road,1861,5,Yes,Cancelled
O14900,2023-11-07,WH-003,P62126,Toys,18,317.95,Air,945,13,Yes,Cancelled
O14901,2023-05-18,WH-001,P44601,Automotive,41,247.73,Air,156,15,Yes,On-Time
O14902,2023-10-17,WH-003,P76063,Automotive,48,281.4,Rail,1114,13,Yes,Delayed
O14903,2023-11-08,WH-004,P87733,Furniture,41,236.29,Air,1969,9,No,Cancelled
O14904,2023-04-18,WH-005,P83348,Apparel,29,425.99,Sea,120,12,No,Cancelled
O14905,2023-05-24,WH-004,P27367,Apparel,47,297.85,Road,867,5,Yes,Delayed
O14906,2023-09-03,WH-008,P62815,Automotive,40,21.49,Rail,1830,12,Yes,On-Time
O14907,2023-01-15,WH-004,P82338,Automotive,33,197.55,Sea,303,14,Yes,Delayed
O14908,2023-05-28,WH-007,P85081,Groceries,34,434.91,Road,1254,7,No,On-Time
O14909,2023-05-16,WH-002,P49338,Automotive,6,248.76,Sea,1742,3,No,On-Time
O14910,2023-03-29,WH-009,P12778,Toys,29,86.74,Sea,1211,3,No,Cancelled
O14911,2023-07-04,WH-002,P53021,Automotive,28,310.61,Air,1287,13,No,Delayed
O14912,2023-06-21,WH-010,P48873,Apparel,45,444.47,Sea,1720,13,No,Cancelled
O14913,2023-09-27,WH-007,P14910,Automotive,25,174.82,Road,1647,1,Yes,On-Time
O14914,2023-05-17,WH-003,P77064,Groceries,15,425.54,Sea,369,13,Yes,Cancelled
O14915,2023-02-02,WH-008,P13504,Furniture,25,216.01,Sea,1265,6,Yes,Delayed
O14916,2023-04-02,WH-010,P75043,Automotive,21,371.0,Sea,1099,1,Yes,On-Time
O14917,2023-09-03,WH-008,P99109,Apparel,21,39.18,Rail,1543,7,No,On-Time
O14918,2023-08-24,WH-001,P85247,Electronics,4,145.55,Sea,837,8,Yes,Cancelled
O14919,2023-09-07,WH-006,P39424,Furniture,24,243.92,Sea,1059,7,No,On-Time
O14920,2023-07-17,WH-001,P82754,Electronics,22,50.25,Air,1254,15,No,Cancelled
O14921,2023-03-29,WH-001,P39341,Automotive,22,463.27,Rail,400,5,No,Delayed
O14922,2023-03-10,WH-008,P78735,Groceries,5,95.47,Sea,428,8,Yes,Cancelled
O14923,2023-08-28,WH-003,P47636,Groceries,41,69.46,Rail,1227,14,No,On-Time
O14924,2023-01-16,WH-006,P32304,Furniture,22,393.3,Sea,1963,1,No,Cancelled
O14925,2023-03-30,WH-003,P95988,Toys,37,129.78,Air,857,3,No,Delayed
O14926,2023-07-13,WH-007,P88969,Electronics,6,288.49,Road,1410,3,No,Delayed
O14927,2023-03-26,WH-009,P92299,Apparel,10,373.05,Road,853,14,No,On-Time
O14928,2023-09-12,WH-006,P34173,Electronics,48,374.62,Rail,1565,8,Yes,Cancelled
O14929,2023-02-20,WH-004,P93772,Electronics,19,373.42,Air,1403,2,No,Cancelled
O14930,2023-09-17,WH-006,P12120,Toys,22,497.3,Rail,1838,9,No,Cancelled
O14931,2023-06-07,WH-001,P69703,Apparel,20,176.5,Air,1879,7,No,On-Time
O14932,2023-01-23,WH-001,P85324,Toys,40,267.64,Rail,445,8,Yes,Delayed
O14933,2023-10-09,WH-008,P50527,Electronics,43,295.0,Air,425,8,No,Cancelled
O14934,2023-09-10,WH-007,P58450,Toys,39,497.79,Road,90,12,Yes,Cancelled
O14935,2023-10-21,WH-001,P76031,Furniture,3,309.91,Road,603,10,No,Cancelled
O14936,2023-08-30,WH-007,P64622,Toys,20,102.27,Road,1157,2,No,Cancelled
O14937,2023-05-09,WH-007,P35564,Automotive,2,425.06,Road,999,4,No,Delayed
O14938,2023-07-03,WH-006,P92215,Groceries,10,46.61,Sea,136,3,Yes,On-Time
O14939,2023-06-04,WH-009,P82066,Automotive,20,323.77,Air,548,15,Yes,On-Time
O14940,2023-06-02,WH-007,P99125,Automotive,9,46.65,Road,114,5,Yes,On-Time
O14941,2023-08-22,WH-004,P28232,Groceries,5,98.51,Rail,1728,10,Yes,Delayed
O14942,2023-09-14,WH-002,P66928,Electronics,24,289.11,Sea,440,3,No,On-Time
O14943,2023-03-28,WH-009,P28390,Electronics,11,218.97,Road,463,13,No,Delayed
O14944,2023-04-20,WH-007,P46831,Electronics,36,271.41,Road,1814,11,No,Delayed
O14945,2023-08-08,WH-004,P29415,Automotive,36,206.42,Road,1264,15,No,Delayed
O14946,2023-11-06,WH-006,P95485,Electronics,40,47.2,Air,739,7,Yes,Delayed
O14947,2023-06-03,WH-006,P63655,Automotive,23,209.01,Rail,1866,14,No,Delayed
O14948,2023-03-17,WH-002,P31771,Automotive,7,106.1,Rail,554,4,No,On-Time
O14949,2023-08-22,WH-002,P50363,Furniture,41,280.8,Road,1757,7,No,Delayed
O14950,2023-04-15,WH-003,P47853,Automotive,37,162.39,Air,1518,11,Yes,On-Time
O14951,2023-11-13,WH-006,P89996,Toys,32,129.52,Sea,308,9,No,On-Time
O14952,2023-08-23,WH-007,P45705,Automotive,10,186.82,Road,129,8,Yes,Delayed
O14953,2023-11-21,WH-007,P58027,Furniture,33,141.3,Air,663,13,Yes,On-Time
O14954,2023-06-06,WH-007,P98608,Groceries,33,153.98,Rail,497,13,Yes,Cancelled
O14955,2023-06-08,WH-007,P50182,Electronics,13,62.87,Sea,1682,8,No,Delayed
O14956,2023-06-19,WH-004,P66781,Automotive,26,364.56,Sea,1301,4,No,Delayed
O14957,2023-12-19,WH-002,P47480,Apparel,45,475.14,Sea,1083,6,Yes,Cancelled
O14958,2023-02-19,WH-007,P74672,Electronics,43,40.34,Sea,177,2,Yes,On-Time
O14959,2023-11-28,WH-007,P80080,Furniture,22,436.59,Road,1466,4,Yes,Delayed
O14960,2023-08-10,WH-003,P11112,Automotive,29,389.21,Rail,1787,12,No,Delayed
O14961,2023-03-23,WH-002,P16519,Apparel,26,391.16,Air,58,5,No,Delayed
O14962,2023-01-12,WH-001,P42699,Groceries,21,326.07,Sea,956,12,No,Delayed
O14963,2023-09-29,WH-006,P50610,Electronics,24,360.15,Road,1319,14,Yes,Cancelled
O14964,2023-10-22,WH-004,P31878,Automotive,14,355.65,Air,72,5,No,Delayed
O14965,2023-02-22,WH-006,P85384,Apparel,6,437.59,Road,1913,12,No,Delayed
O14966,2023-11-11,WH-008,P26141,Toys,7,165.74,Rail,526,2,No,Cancelled
O14967,2023-07-03,WH-007,P58645,Furniture,23,235.1,Sea,583,1,Yes,Cancelled
O14968,2023-02-25,WH-010,P31023,Toys,5,332.73,Air,1592,1,Yes,Delayed
O14969,2023-11-22,WH-002,P95505,Toys,33,165.47,Air,1241,2,Yes,Delayed
O14970,2023-06-07,WH-002,P77332,Toys,6,368.65,Rail,1338,4,Yes,Delayed
O14971,2023-04-07,WH-007,P77207,Groceries,48,44.74,Rail,521,5,No,Delayed
O14972,2023-07-25,WH-007,P47833,Electronics,35,398.13,Road,284,1,No,Delayed
O14973,2023-10-28,WH-007,P14648,Apparel,14,316.49,Air,359,15,No,Cancelled
O14974,2023-07-29,WH-002,P45426,Automotive,22,174.6,Rail,656,12,Yes,Delayed
O14975,2023-11-13,WH-003,P81150,Electronics,43,394.32,Road,432,11,No,Cancelled
O14976,2023-05-09,WH-001,P11012,Toys,4,120.76,Road,802,12,Yes,Cancelled
O14977,2023-07-24,WH-009,P28167,Electronics,23,468.02,Rail,1792,14,No,On-Time
O14978,2023-01-03,WH-009,P53527,Electronics,24,415.26,Rail,782,14,No,Cancelled
O14979,2023-05-21,WH-010,P11481,Toys,42,456.72,Sea,1777,10,Yes,Delayed
O14980,2023-09-12,WH-008,P30857,Toys,17,251.33,Sea,1348,7,No,On-Time
O14981,2023-03-26,WH-004,P23330,Apparel,44,207.48,Road,870,8,No,Delayed
O14982,2023-01-24,WH-007,P67279,Toys,6,13.14,Road,1540,6,No,Delayed
O14983,2023-10-13,WH-006,P26259,Automotive,49,337.46,Rail,185,13,Yes,Cancelled
O14984,2023-05-27,WH-007,P65261,Automotive,7,27.69,Rail,1991,12,No,On-Time
O14985,2023-08-27,WH-008,P69447,Groceries,44,487.68,Road,595,9,No,Cancelled
O14986,2023-10-11,WH-001,P79247,Toys,25,109.85,Sea,207,13,No,On-Time
O14987,2023-01-31,WH-007,P96906,Furniture,30,379.4,Road,780,8,No,Cancelled
O14988,2023-12-30,WH-010,P39623,Automotive,11,244.91,Rail,886,9,Yes,On-Time
O14989,2023-02-24,WH-007,P73283,Apparel,45,300.78,Road,132,13,Yes,Delayed
O14990,2023-10-02,WH-010,P42291,Toys,45,225.74,Sea,681,4,No,Delayed
O14991,2023-08-14,WH-006,P21517,Toys,28,53.8,Air,750,1,No,On-Time
O14992,2023-07-23,WH-008,P39240,Automotive,21,294.6,Air,461,13,No,Delayed
